idx,Geostat_Mu_K,Geostat_Mu_Ss,Geostat_Corr_Ss,Geostat_Rho,Phys_Perc_Betti0,Phys_Perc_Backbone,Phys_Perc_Tortuosity,Target_LogTau_q,Target_LogTau_h
1267,-2.577982041211751,-7.219956947902881,9.324284881984648,0.7110263609832417,0.13681506955802514,0.4118506725704442,1.0897755610972568,0.7455586545239875,1.2940168290434964
1268,-8.48864679537046,-8.896980478668553,36.117999617249424,0.08131656201506265,0.0062188667980920525,0.583093388722707,1.0,1.01527193982364,1.742077450930783
1269,-8.49156253545912,-7.981995400015281,21.85503492873802,-0.9751753342461242,43.395252517086334,0.011803409182778715,1.0049875311720697,0.9757686492252924,1.6597353361606026
1270,-5.042422480571522,-8.473615677955795,18.2051801074214,0.41547071807462244,0.018656600394276156,0.5797103251845449,1.0374064837905237,1.048660042003906,1.692723901227582
1271,-8.807570791075861,-7.46052930545064,1.2398465269014807,-0.8824525472156145,0.04353206758664436,0.11551545077455987,1.0,1.147287385322548,1.6306713811719953
1272,-7.993486166096923,-5.9997206928833755,65.87285240590833,0.1203201647839216,0.012437733596184105,0.3467702315284109,1.2643391521197007,1.0270231300407926,1.753164323227849
1273,-6.217193467327862,-6.818454232226892,20.373351310499192,-0.9881089900234739,0.0062188667980920525,0.5926828813253648,1.0,1.137742076136744,1.6807455374658684
1274,-11.554687434530553,-5.216857414011998,23.372038233613306,-0.21966236580063248,0.0062188667980920525,0.5761220390420457,1.0,1.4516089822118678,1.837125270355712
1275,-5.1256079392076686,-7.412241141137147,44.83983142831123,0.06967448659299391,0.0062188667980920525,0.5164084800467659,1.0,1.0004941251852235,1.7464799378120452
1276,-11.829111472097846,-6.209177000841211,23.857937447068128,0.9124158065152133,0.0062188667980920525,0.4591389357031362,1.0,1.0642520156325388,1.4095487518916645
1277,-9.362944043595828,-9.739865101515432,63.896537274739444,-0.2595391562448638,0.012437733596184105,0.4682557944291391,1.1770573566084788,0.9692955288524682,1.6895597407057164
1278,-3.5324738961997433,-9.230063779924812,48.758797717016755,0.8946029216172691,0.0062188667980920525,0.4470494586476452,1.0,-0.8805488831285896,-0.038583041913903
1279,-7.246157178033488,-4.939935523188641,49.27487718100903,-0.998952228466732,66.1127729305166,0.0025621731208139253,1.0174563591022443,1.0388858084278758,1.7297297848860005
1280,-11.45375235359644,-6.116007490999159,54.78019940069708,-0.7654070609936907,59.6949023948856,0.0033333126037773395,1.0423940149625934,1.169622474259924,1.7375977540617067
1281,-8.43254100614332,-4.18001769743589,43.159262236981974,0.044519388363272405,67.10157275141323,0.0041479841543273985,1.0423940149625934,1.1748137079876924,1.7554869428474382
1282,-2.15704775663478,-6.843497235082287,14.660649615596677,0.49804688204019865,20.484947232915218,0.5334730505407305,1.0,0.9372385471842792,0.8827806746135697
1283,-2.610406533015034,-4.141099063060923,36.81156223426652,0.20282951301544072,0.0062188667980920525,0.5612527285278076,1.0,0.9572549137714736,1.726242708700292
1284,-6.730513935359653,-9.694214692361461,14.712546459319931,-0.024183553149361048,0.0062188667980920525,0.45368498952120945,1.0,0.9769645623000563,1.659656357712168
1285,-8.83920701722121,-7.450497221315752,16.004847003787987,0.770629933633638,0.018656600394276156,0.7422341900858825,1.0,0.9973420414683332,1.7051246165582812
1286,-6.183292614922075,-9.292989759780198,69.55501074535812,0.22317319548021142,0.0062188667980920525,0.445482304214526,1.0,0.7364803476430772,1.1249986545022312
1287,-3.2067457901909933,-8.401432808469607,26.564156427605518,0.5397634867067644,0.0062188667980920525,0.5969054918812694,1.0024937655860349,0.6620156196384706,0.6076550362144357
1288,-5.141935756949832,-7.157113096159577,58.71865937210844,0.5318454085653164,0.0062188667980920525,0.4201590786126952,1.0,0.9511492710590908,1.6746262118182125
1289,-2.867792330009067,-9.762161780322517,24.869026673176794,0.9169660721878852,23.95507490625058,0.47042617894167327,1.0049875311720697,-0.4666306062804089,-0.1717177248269769
1290,-6.2124885101511325,-8.326519396044409,5.154893700596778,0.22161370942047842,66.78441054471054,0.0020833203773608375,1.0623441396508728,1.0549899650761771,1.834011353710045
1291,-3.2061361540641897,-9.22179772625498,15.769624589165948,-0.8509934498569396,0.018656600394276156,0.39352367211646694,1.0049875311720697,0.4778134810769185,0.90798666112291
1292,-5.194153611269993,-5.050854774357895,51.08630150473001,0.13504465543538102,66.82794261229719,0.002860678727122344,1.027431421446384,0.9339873192999162,1.6888179077632754
1293,-6.629890783017483,-4.436529463981418,28.698903279905256,0.20237703047019062,0.0062188667980920525,0.575668061765785,1.1795511221945136,1.0188599685236044,1.7470745124656375
1294,-4.453084284878799,-7.088514961734253,22.436345820330338,-0.17860430387552173,0.0062188667980920525,0.5665636407733783,1.0,0.9863874706258776,1.8057720006035072
1295,-3.225677362285648,-7.797133462704974,67.8336827178418,0.41900300251349054,0.0062188667980920525,0.5224096865069247,1.119700748129676,-11.99956592252068,0.2509519571319876
1296,-5.338136351548208,-7.488698177590797,6.593047761668445,-0.5444275253409003,0.0062188667980920525,0.47415128015373037,1.201995012468828,1.055789870135242,1.6810044696611597
1297,-8.036629297642847,-9.872846018201118,65.35246074640757,-0.6202185597476169,0.0062188667980920525,0.572154402024863,1.0523690773067331,0.9189590040296528,1.6965568167872913
1298,-7.7122279873471165,-5.307115696772079,36.556254415504945,0.9737449949972186,0.0062188667980920525,0.49624069502055335,1.0,1.0593643041424985,1.7377319012202472
1299,-5.854782562063122,-5.015203464540013,55.513200031291106,0.6548145119955311,0.0062188667980920525,0.5968868352808752,1.1770573566084788,0.9705056664250444,1.7042994803639564
1300,-10.982003288500852,-9.819673828417177,35.32739990809524,0.303721765425361,0.04353206758664436,0.18768539996641811,1.1920199501246882,1.0101734743914768,1.736240576342213
1301,-5.473248117122727,-9.750205927912848,5.86925633613366,-0.7815771939924088,0.0062188667980920525,0.5463771991467715,1.0149625935162094,0.7545250266607028,1.095285419071308
1302,-4.406839822997192,-5.524096119943153,45.8337858912774,0.16780266532386,0.0062188667980920525,0.8797395538584959,1.0,0.9372539866037158,1.5962854652571403
1303,-5.20667790635365,-9.744404056985774,51.94378190027662,-0.16728744127196138,0.012437733596184105,0.5564517633596806,1.0,0.3667739066832478,0.5959099638915878
1304,-7.60894489671332,-8.025340717031165,16.909215341427554,0.5675228630926561,0.0062188667980920525,0.568236515942065,1.0,0.9559567141411252,1.6759710038017803
1305,-4.799607655972155,-6.497205279513275,1.3291591003517726,-0.4216069824411678,66.45481060441166,0.0026741127231795824,1.027431421446384,1.0605836146873322,1.7476570233852995
1306,-4.410910892323793,-9.564886630545649,65.01639501654088,0.3508110772049353,0.0062188667980920525,0.5047356670667471,1.0174563591022443,0.6019932693618089,0.7218021143098394
1307,-8.728971025987294,-9.965818519467089,54.04952988697788,0.45026367265751044,0.02487546719236821,0.24611165353449294,1.032418952618454,0.9660098970707016,1.75098642606166
1308,-4.185733385353004,-7.554505645555974,43.38275141617594,0.06084598333396829,0.0062188667980920525,0.7966181802351976,1.0099750623441397,0.7761100666677637,1.2176716356932864
1309,-11.58002614848872,-5.1768535636892645,63.3482165601702,-0.6351801571516607,0.0062188667980920525,0.560798751251547,1.0249376558603491,1.3187021464437816,1.80184828239738
1310,-7.170218771191632,-9.649802599179893,42.41104623469208,0.3589092135957521,8.544722980578479,0.6572969073575413,1.0099750623441397,0.7845585731315299,1.3580769520189648
1311,-8.688567580831627,-6.294542312960107,57.43205436762673,0.3314945074630289,0.03731320078855231,0.28858029489866355,1.0,0.997089663579873,1.6813693668639575
1312,-8.21825631205479,-9.446049553810594,21.921540355312455,-0.5830534619381468,0.0062188667980920525,0.577154370930529,1.1546134663341645,0.9561176449470796,1.649947660930228
1313,-2.125874679168973,-5.7004081733102705,36.788193545469824,-0.16729450129207224,66.84659921269147,0.002282324114899783,1.0249376558603491,0.6159111466758503,1.0505929735679949
1314,-9.316091091658937,-9.93114696057164,30.31260618549278,0.9338784705262857,0.0062188667980920525,0.5631121697004372,1.1072319201995013,0.9629028802210317,1.7374323426114529
1315,-10.821690078030112,-4.095286339376061,47.93855932084874,0.43426253681840654,0.0062188667980920525,0.48520842532073805,1.0,1.2811159196785118,1.7203020354975982
1316,-2.4816693882177976,-8.97011856464479,56.253188081394306,-0.07598313429989445,65.50332398430359,0.0026554561227853063,1.0299251870324189,-0.5952942977579959,-0.2161623473552537
1317,-7.78518571953448,-9.06728786993742,65.57969454209979,0.29652758791203704,0.0062188667980920525,0.5001585811033513,1.1496259351620948,0.8495444538016987,1.748263651877254
1318,-2.7144129690307537,-5.265429905813866,23.479797403369265,0.9575675601320681,0.0062188667980920525,0.548783900597633,1.057356608478803,0.9005736932820505,1.8849258720138071
1319,-4.569989522035678,-9.418710427807955,9.94884611897457,0.04240686910923275,66.70978414313345,0.0029353051286994483,1.0074812967581048,-0.1031644161808419,0.7183172544223726
1320,-4.028368861978185,-6.616894386290487,52.36571803831419,0.5362967383970145,0.0062188667980920525,0.49844839273387603,1.0,0.9522042531587428,1.7516131892730908
1321,-10.240985748579972,-7.538071423284933,52.55522698476067,-0.45867315809584486,67.11401048500943,0.0025621731208139253,1.0224438902743143,1.0313821471107767,1.7437193219449458
1322,-11.842295883611591,-5.9370453475598595,68.57013144641991,0.6815820663893284,67.90380656836712,0.0032835616693926034,1.054862842892768,1.1601953559053957,1.7123922626139323
1323,-11.834999713350669,-7.709857604595399,62.29942247576879,-0.23474884383223704,0.0062188667980920525,0.5462466029440115,1.114713216957606,1.1374066259661375,1.575833858125224
1324,-9.351987692264977,-7.8748208318892825,36.24814190712132,-0.4457941831347898,0.2736301391160503,0.020167785026212522,1.0024937655860349,1.0639211880776789,1.737134011622268
1325,-9.187498892640484,-6.444046888385882,47.57183813559099,0.9616670633063289,19.96878128867358,0.0049937500388679175,1.0249376558603491,1.0999891705542304,1.752891762654737
1326,-2.369331000901866,-8.859439745455148,11.204305645708722,-0.23035381717248082,0.0062188667980920525,0.48790741351111,1.2768079800498753,0.6949446272413903,0.7395645274818148
1327,-6.547785701806585,-4.7166930692014635,21.269222820269807,-0.25487265176124363,0.0062188667980920525,0.5468622707570227,1.2119700748129676,1.0022042665639492,1.7415381608993572
1328,-5.894677242003541,-4.410062237705008,14.683932831244631,-0.5193503334857661,0.0062188667980920525,0.5534853638969907,1.1546134663341645,1.016513690823406,1.7407196127261833
1329,-11.842116504631402,-7.313599185154034,66.21321734207548,-0.760242200836102,0.0062188667980920525,0.5343561296260595,1.1221945137157108,1.013850690879054,1.5780416831396091
1330,-5.422105410821193,-7.878669684370012,26.468580589619243,0.7080614677409927,0.0062188667980920525,0.6287647464878949,1.059850374064838,0.9613251445392464,1.6464931855131708
1331,-11.778778146402708,-5.174319341767337,23.975748157811534,0.33369943123129153,0.0062188667980920525,0.5992748801313424,1.0947630922693268,1.1925254622399202,1.732453040875268
1332,-10.487213520912936,-4.547870565988392,31.9116812734716,0.13835660108689862,0.031094333990460257,0.17211335750399562,1.084788029925187,1.6657551219343172,2.040121281258311
1333,-4.435464326212504,-5.448700897316199,28.38154531253286,-0.5737239567701491,0.0062188667980920525,0.4998787320974372,1.2219451371571073,0.9284157553521104,1.6500220112752997
1334,-3.04513856205695,-7.721478465997784,21.317377882086657,-0.8655651061021732,0.0062188667980920525,0.512764224103084,1.0423940149625934,0.7353709527360413,1.0881658242205123
1335,-9.169455870224827,-4.903443914922319,48.12627551754538,-0.9346738769443095,0.05596980118282847,0.14320806462646377,1.0423940149625934,1.0342133718029607,1.7089769454485269
1336,-6.962521608649773,-5.472136209916197,1.4284936559794512,0.7283515918422365,0.0062188667980920525,0.500202113170938,1.0,1.0443142994198849,1.744862537885425
1337,-2.587313655633457,-4.100045580785881,57.42641368995939,0.24094547859857696,0.02487546719236821,0.5411036001019894,1.0,0.9740991649120184,1.7763131063287292
1338,-3.7606479676670936,-9.345526020107991,12.308638229167915,0.01299700797483827,66.6538143419506,0.0034141578721525365,1.0399002493765586,-0.4939614482763059,0.3895857006195418
1339,-6.576927367340612,-8.00509297371011,37.73767344711576,0.9421369559001664,0.0062188667980920525,0.6115260477235838,1.226932668329177,0.909642686480097,2.2113824496194545
1340,-3.0414634386768835,-6.774645708696127,1.9924835462585566,-0.6681673753852874,65.85779939179483,0.0033208748701811556,1.0249376558603491,0.3946523090989365,0.9976719026281388
1341,-7.649293385138282,-9.035591683034948,35.46921959050268,-0.9239032882824612,0.0062188667980920525,0.6221105590139365,1.0074812967581048,0.9456527450049436,1.6361541010367515
1342,-11.230798040087599,-5.221483176437909,28.560935493732053,0.9552489733269036,0.03731320078855231,0.5734354885852699,1.0224438902743143,1.2528342285002978,1.720911219256085
1343,-10.25098680491313,-6.4784332220344645,32.964458220314626,0.7993258842300608,0.09950186876947284,0.17273524418380481,1.0698254364089776,1.1941576324390284,1.7809903988771594
1344,-5.122925537259138,-9.671574588372492,31.982607026246544,0.7454811079434598,0.018656600394276156,0.503578957842302,1.0,1.020405409634615,1.4282195778172015
1345,-5.580243334219554,-5.261189089519332,61.53438288251901,-0.055053188035987244,0.018656600394276156,0.5079259457341683,1.0,0.9332530400555692,1.7062476807689044
1346,-7.472993640485742,-9.085800886175209,4.439667124052648,-0.38426597444396104,67.15132368579798,0.0022325731805150463,1.0224438902743143,0.8119095030486285,1.7789470377282082
1347,-5.1002138845586344,-8.35541275134942,53.29859326013359,0.8411271081709535,0.031094333990460257,0.3669317976878253,1.0623441396508728,-1.6523670867709894,0.970807794495906
1348,-9.586193427712562,-4.254604829792131,20.24821656818292,0.7888339483240032,0.0062188667980920525,0.5413772302411055,1.1321695760598505,1.4293762849527951,1.8227075199923533
1349,-7.9103186115202995,-9.065455931665522,69.571505670793,0.5944837177989994,0.0062188667980920525,0.320159700499375,1.0,0.963432110908249,1.7265270510300743
1350,-9.81717075833785,-7.421081569803013,54.66528154888289,-0.24615567341760825,65.34785231435129,0.0029539617290937244,1.032418952618454,0.981212307340774,1.688364805847477
1351,-10.952339072508295,-5.527812199582352,42.237899141535515,0.6061168874675986,0.0062188667980920525,0.5069247081796755,1.2094763092269327,1.0945972601020453,1.4935422901894704
1352,-11.595048792893408,-4.025107163809626,2.6239341523952904,-0.5640847726337406,0.0062188667980920525,0.5633857998395533,1.0074812967581048,1.5031068433810333,1.924395279713089
1353,-3.537707156330688,-5.587375391579103,66.81168191425623,-0.6744163614029932,0.0062188667980920525,0.4641389046088022,1.2643391521197007,0.722719304951402,1.3208141292335915
1354,-9.282856181298001,-4.6823144453719605,42.65908712434941,0.391694373140425,0.012437733596184105,0.43928831288362635,1.1770573566084788,1.2392966616578225,1.8011781103665745
1355,-11.950515636467244,-7.511813642182039,18.52194855461842,-0.868341804484011,0.012437733596184105,0.683888781786183,1.119700748129676,1.050569906097749,1.5734692294820647
1356,-9.070730003945961,-5.201926306213913,1.4581950919728675,0.913161962756446,0.0062188667980920525,0.49071212243704954,1.0,1.017372434193682,1.7041395320514252
1357,-10.606463986782105,-7.4197058029065435,24.63851747513594,0.09646449379798039,66.00705219494904,0.002195259979726494,1.0473815461346634,1.0214851625360346,1.7487942396793192
1358,-2.252514351103697,-6.283288357993049,53.22155181775932,0.947900516685277,0.018656600394276156,0.37020292162362173,1.0748129675810474,0.4471483115605102,0.8983394963397698
1359,-3.326473422545199,-8.660393667378687,23.954776115199696,-0.9021947811394375,0.0062188667980920525,0.46285159918159713,1.0024937655860349,0.5793943543457603,1.0147087221224604
1360,-3.846001671815401,-5.708896070210502,57.12834620000697,0.21768808798072348,0.012437733596184105,0.5842065658795654,1.0,1.063248431521001,1.872848671554864
1361,-8.226666690727466,-4.194110352917179,28.79891950686588,-0.9786294367317538,0.012437733596184105,0.2696998152996561,1.1321695760598505,1.1632271115107242,1.7342263082981917
1362,-3.9209364384586607,-4.149512838481753,28.478490497303195,0.9292029585873667,0.0062188667980920525,0.770977792426664,1.0,0.9759801102782588,1.5942332137373028
1363,-10.80740066084719,-8.968124213955067,15.793916772180655,0.6875846038851379,59.657589194097056,0.002263667514505507,1.0423940149625934,0.9673891536574952,1.730571377852784
1364,-5.588360273129135,-5.073958126911546,58.6056148105461,0.3225501115294631,0.018656600394276156,0.526483044259675,1.0,0.9767115128911562,1.7302657849015626
1365,-2.883803901104855,-6.55841803237843,63.71406702463618,-0.1829636399606085,0.0062188667980920525,0.6917369916853751,1.0,0.1495936401957588,0.6894035071540217
1366,-5.055891395131688,-4.217747344324471,65.36847685951214,-0.4902994561989472,14.88796711463237,0.5973781257579244,1.0,0.9819790563817272,1.7369833282703415
1367,-2.5852794150356253,-4.967051778031974,51.584829147881464,0.1641603763612003,0.02487546719236821,0.2683751966716625,1.0,0.8294098024764013,1.950214437005118
1368,-8.354768940778957,-4.0610374147143435,3.067648573594313,0.02672590636185279,67.59286322846252,0.002195259979726494,1.057356608478803,1.233356687731858,1.716744224266485
1369,-11.306604646519423,-6.180293173201574,32.86392750952665,-0.9289974758746524,0.0062188667980920525,0.5208611886741998,1.0,1.2211930809112508,1.7143128835977328
1370,-11.233948104522584,-9.50534164688912,33.13862751908861,-0.8185819107555239,0.0062188667980920525,0.5761531333760362,1.0,0.9655031860245488,1.6967663828451338
1371,-4.139137960298224,-7.4009114799221045,2.2263882391125525,-0.3753040995095748,0.0062188667980920525,0.5471856518305235,1.0,0.8904342129022578,1.572017359559527
1372,-3.9475630884394857,-8.40698532429198,57.97597917603176,0.05369661217276067,66.64759547515251,0.0026181429219967536,1.0374064837905237,0.6478504461906133,1.1898624724513889
1373,-11.948875490369263,-5.7174328625176996,19.915863547502962,0.47862510700580274,0.0062188667980920525,0.5844304450842968,1.0,1.445425863764804,1.983534270826319
1374,-8.324421051579744,-8.581424912980943,40.898316277775415,0.4593086392935919,67.36276515693311,0.0023507316496787956,1.0249376558603491,0.952420945924714,1.724029350748579
1375,-11.660764030954752,-6.33705912350305,32.349249012012635,-0.4498616146487877,0.0062188667980920525,0.45469244594250036,1.0,1.2257648774498244,1.7156003406679057
1376,-6.534264457968341,-9.13759109506495,20.819007129260044,0.5600854438942775,0.0062188667980920525,0.4486352696811587,1.0,0.9342303548888192,1.3050744202186368
1377,-5.740995114952606,-6.636146626454519,57.38078495296653,-0.8265028396118262,0.0062188667980920525,0.5058177498896151,1.0,0.9674064750096758,1.730846375267415
1378,-9.969510620533503,-5.502955083420489,51.70731743448674,-0.8169231725006231,0.0062188667980920525,0.5019931468087885,1.201995012468828,1.6231232979598855,2.018638643448263
1379,-6.393862146810009,-9.039885574525082,6.784089769863253,0.3351320766690036,0.0062188667980920525,0.5598783589654294,1.0,0.9744859865359802,1.905442435831614
1380,-4.76832880116845,-9.328355820423186,46.07085203126303,0.49020913966647917,0.018656600394276156,0.3478709709516732,1.0,0.4979222974547097,0.9457028236127344
1381,-11.315510932194798,-5.613474426205383,44.182788275879744,0.4680812550826656,0.012437733596184105,0.3213288474574163,1.1970074812967582,1.2980209561958722,1.7241211452637542
1382,-5.45806835114127,-7.069539722411298,45.91101970524777,-0.891404024222509,66.72222187672962,0.0022139165801207702,1.0099750623441397,0.9315549305020838,1.677157037894991
1383,-10.891841267809374,-5.367079327691776,64.54507301167067,0.9282227016513136,21.598124389773695,0.49047580549872205,1.0024937655860349,1.264675342732681,1.8313217604387544
1384,-8.411862501484599,-8.523690469711694,61.39176726430544,-0.9512885926702762,0.0062188667980920525,0.425078202249986,1.0,0.8831114728117287,1.866538485682257
1385,-8.307157250795715,-6.262321270931326,33.42890089439428,0.4041198574314917,0.0062188667980920525,0.5822476228381664,1.0798004987531171,1.078503344630913,1.7974940278677936
1386,-5.4572710199513965,-5.217426643313315,18.64066367683789,-0.8434689145916257,0.0062188667980920525,0.4916014203891767,1.0,0.8820579437028478,1.9524134089379828
1387,-8.472948114607023,-9.39928620778099,1.8261921427851493,0.23143535373748736,0.0062188667980920525,0.4621799615674032,1.0,1.28255826963598,2.127233000835221
1388,-11.620122552760016,-9.90548772461879,2.806595815251887,0.1573444219407556,0.2052226043370377,0.2946623466271976,1.798004987531172,0.8693554406152187,1.8540671091586025
1389,-2.345393588645887,-8.329819263863241,65.67096886186307,-0.687275446912046,0.0062188667980920525,0.478044290769336,1.2468827930174564,0.8527152240476282,1.1252092557442497
1390,-2.1122077196460243,-7.850658371859613,40.24579607130422,0.9300855453235934,66.82794261229719,0.0022761052481016907,1.0299251870324189,0.5896907485306697,0.7521382330937046
1391,-6.389439824338698,-4.024266334443504,29.119387301248217,-0.8945778443976529,0.031094333990460257,0.278207225079446,1.0448877805486285,1.0244264220051087,1.7086009612316808
1392,-3.6484485173820005,-4.518632893910663,62.93365038357403,-0.8189825677123832,67.5990820952606,0.0020895392441589293,1.0249376558603491,0.928248408316765,1.6582284063154686
1393,-6.597255544298191,-6.770058099851439,22.15064000250907,-0.4463887837806738,0.0062188667980920525,0.48358530108643605,1.0,1.1895095949993435,1.8049913384554337
1394,-8.681331623146782,-9.469148462720401,36.862574081074534,-0.7086214045999737,0.09328300197138077,0.040795766195483855,1.1346633416458853,1.0242492658917497,1.7338894944089764
1395,-5.804516370965411,-6.332179958010948,32.421590796358146,0.15856900870991075,0.0062188667980920525,0.5959104731935747,1.0423940149625934,0.970542427031374,1.7562103139634275
1396,-6.581986921046153,-4.75312272498738,55.996925463297664,-0.30955907755363665,0.0062188667980920525,0.6361092281764417,1.0,0.9795228015052908,1.656501420313076
1397,-4.995398606926619,-9.095404434965927,20.085159229659084,0.5157182186722078,66.12521066411279,0.0022139165801207702,1.032418952618454,0.6062172821729109,0.7503484750183924
1398,-2.088563091801179,-6.150083200711865,47.86221865071359,-0.07585454468982988,0.0062188667980920525,0.5099532963103464,1.0,0.891921043680309,1.500133641587992
1399,-2.919592969934973,-4.763627435592904,26.33457580173216,-0.2612623615386771,66.63515774155633,0.0029601805958918165,1.0249376558603491,0.6683334503622089,1.2145093138458731
1400,-4.148827731924088,-4.711394012704803,35.68857529548294,-0.574597826920908,0.0062188667980920525,0.6386527446968613,1.2418952618453865,0.967451903794981,1.7746549020796718
1401,-8.538532391114224,-7.877741649727755,43.31609543571444,-0.994722944832148,67.03316521663423,0.0018967543734180758,1.0374064837905237,1.0121910680273218,1.7613243409205752
1402,-5.561595923677757,-9.827368153791783,3.4382426038109215,-0.6248764788277181,0.0062188667980920525,0.5030068220968775,1.0,0.7049151731861251,1.176654362712744
1403,-5.9583803352357485,-9.476529931967315,68.37037727820575,-0.3047049275982985,0.0062188667980920525,0.5173724044004702,1.0,0.861454095551388,1.4042722779884158
1404,-7.5041221705310015,-7.987339388378474,64.22221416573228,0.29564459647603014,124.7069359021399,0.007555923159681842,1.3541147132169575,0.9177115972753166,1.614131019772988
1405,-6.968314617056553,-7.362162868095693,9.392106305373577,-0.00025824093694659656,0.012437733596184105,0.5776332236739822,1.0249376558603491,1.0134907978014076,1.824834890481779
1406,-3.117786517603509,-7.818106458829734,25.055070372560518,0.020463535077506645,0.0062188667980920525,0.5386782420507336,1.2668329177057356,0.9937692684569156,1.0829812095886524
1407,-8.882092803337262,-5.079725198863368,6.1678816150200735,-0.4745337625335463,126.32384126964385,0.004570867096597658,1.2394014962593516,1.3590712033024333,1.8790652241359025
1408,-4.656003833742497,-4.837045059040575,62.44955275400511,0.617132842252242,0.0062188667980920525,0.47986641874117697,1.0,0.9708638889749416,1.718799693000003
1409,-4.092205062278558,-7.09618519728302,26.259880536562118,-0.40542695156528974,0.0062188667980920525,0.5451209880535569,1.1221945137157108,0.4554703422861546,0.9790299353009512
1410,-5.952587460370877,-6.45004777040837,53.8864294575896,0.9915198150409577,0.0062188667980920525,0.5083177343424481,1.0,0.968915725582896,1.7126610941735327
1411,-6.936067671398449,-9.182562700530472,2.42487590319947,0.35942405918560616,0.07462640157710462,0.0797320912183382,1.0,0.8527401195061916,1.891509574460692
1412,-8.999698151109373,-4.633970275916462,34.3143375427151,-0.12628234142026284,66.16874273169942,0.002282324114899783,1.027431421446384,1.0168430956264758,1.748525943831564
1413,-8.36109322887451,-6.381427915350662,36.09872030816751,0.9673855275118677,0.012437733596184105,0.38224264774472794,1.0822942643391522,1.058588555057019,1.7362627584232504
1414,-4.285568793100731,-5.369639571388708,50.00524466242339,-0.05576052875305637,0.0062188667980920525,0.5497664815517317,1.0748129675810474,0.916640690676964,1.5823584267275208
1415,-11.76991894708934,-6.858277333996753,25.675514776511292,-0.4311533674733541,0.0062188667980920525,0.5107866244612906,1.2768079800498753,1.490037990368807,1.8247922561974104
1416,-9.305809448797095,-8.68694287746733,43.58288882102159,0.3323267343618348,0.0062188667980920525,0.5387279929851182,1.1072319201995013,1.0778299200698056,1.73638511368506
1417,-4.471359356064989,-9.218033886324688,41.57585098727073,-0.07547526448828634,0.1430339363561172,0.8426751077418673,1.0448877805486285,-0.0318245618924371,0.2684771745558398
1418,-5.256044762682473,-5.79921587478542,50.114401855668774,-0.7597608530469618,0.0062188667980920525,0.5726767868359027,1.0972568578553616,0.902212651758748,1.849623797871011
1419,-11.460579376987749,-5.363491061511114,24.17267684268195,0.29550925572607545,0.0062188667980920525,0.5081995758732843,1.144638403990025,1.3416540903333452,1.808064253371372
1420,-9.670270731351314,-9.806855506940288,59.6718811242976,0.06865499887454041,66.17496159849752,0.0020771015105627453,1.0473815461346634,0.9744194075460864,1.7126750555671812
1421,-2.8053847353338544,-7.510895581296513,53.006214898063185,0.9845157672965299,0.0062188667980920525,0.5794180384450346,1.0,0.5289768466811852,1.182771959973103
1422,-4.2070399868284385,-9.25931571084819,67.49516480150784,-0.5848943106037774,0.012437733596184105,0.25157803745001583,1.1072319201995013,0.7367004040318254,1.3869859263042883
1423,-11.973220112719158,-4.24980179373815,18.35198527623161,-0.12043000346443311,0.018656600394276156,0.2445196236341814,1.4613466334164589,1.0706861604721774,1.7743145346059763
1424,-7.818448566202763,-8.576429642940083,24.520898588958303,-0.8653173492851668,65.95108239376621,0.002736301391160503,1.0299251870324189,0.9459445236361926,1.6867422733459625
1425,-9.057524685790174,-5.510760461953922,31.17644515034514,0.9114313929045457,0.0062188667980920525,0.5394804758676874,1.0,1.102133774886868,1.7086448586927252
1426,-11.589567175433022,-8.45586375686198,21.706227752258762,-0.2361926568046231,67.2135123537789,0.0027176447907662268,1.0423940149625934,0.995117302209463,1.732296017600128
1427,-8.19716975648555,-9.846454785076842,6.12272796491839,0.9066242905643378,0.0062188667980920525,0.5728322585058551,1.054862842892768,0.9345793413276068,1.6827134395782894
1428,-11.893433141781353,-5.538615545285594,7.996558267615853,-0.33059718084063006,0.012437733596184105,0.5348785144370992,1.0074812967581048,1.3335869201011925,1.7324711807167357
1429,-10.540207729041269,-8.211277014981874,18.320745161217097,0.43991483145423405,0.0062188667980920525,0.5463585425463772,1.1321695760598505,1.0519191462538484,1.7359506873681558
1430,-4.2315319040272765,-7.99900342164084,69.15872110631571,-0.24717695140564344,66.78441054471054,0.0016231242343020256,1.0124688279301746,0.8096588444183954,1.4212968418132856
1431,-11.286174106399812,-8.361636660474101,36.199860456899735,-0.4909662178521902,0.012437733596184105,0.5905622477472156,1.0423940149625934,1.0613506593871418,1.6949265238102025
1432,-5.883662013563452,-4.9362987365099515,66.71760982645421,0.8215814286753784,0.0062188667980920525,0.6267063015777266,1.0349127182044888,0.9743965553089008,1.7259837684110335
1433,-7.216484889424888,-7.910824486133113,51.89162046135698,-0.48732726125462744,0.0062188667980920525,0.41957450513367456,1.0,0.9611806017993864,1.7874300724042735
1434,-8.91035250064748,-4.486641746199545,67.56103527281707,-0.6102543025527563,65.93242579337192,0.0023258561824864273,1.0149625935162094,1.046754836099526,1.7433038043218505
1435,-7.143654190193386,-7.812730298804807,14.01772226404158,-0.3111582192057465,0.0062188667980920525,0.5293623795871916,1.0,0.9653067404935578,1.7433658083473076
1436,-4.0072495868014,-4.657711633026066,67.59638265341428,0.019777411345200058,0.0062188667980920525,0.50087996965193,1.0,0.9352518575869334,1.656067348283409
