idx,Geostat_Mu_K,Geostat_Mu_Ss,Geostat_Rho,Model_Type,Phys_Perc_Backbone,Phys_Perc_Betti0,Phys_Perc_ClusterSize,Phys_Info_Entropy,Phys_Info_Div,Phys_Morph_Lacunarity,Phys_Morph_Perimeter,Target_K_eff,Target_LogTau_q,Target_LogTau_h,DPL_a1,DPL_a2,DPL_b0
6417,-6.948481891740563,-7.478361284220201,-0.9345181820082553,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.014554056477323763,0.9190625419939986,1.6425820754713856,8.299702814873505,4.934366002233101,-0.014554056477323763
6418,-6.969008830986193,-7.907607059044542,-0.7533761194830172,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0019292771674669362,1.0031120200651422,1.7211845380545996,10.071914260078827,7.8082079228458605,-0.0019292771674669362
6419,-2.2489711512103785,-9.048175811252307,-0.6061181672775975,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.3235231814210566,0.6749152200386465,0.7338784524842167,4.730589026640567,0.9396944873259644,-0.3235231814210566
6420,-10.343593730715824,-5.170668004485375,0.6290390819839506,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008016809367222376,1.3158996908199787,1.7481201624276037,20.69663262582867,65.65719965701474,-0.0008016809367222376
6421,-7.8465375015134,-6.452528731218027,-0.7292231400336783,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0030399421703190812,0.9704206657213351,1.593480558006966,9.341587062303391,5.50062891567588,-0.0030399421703190812
6422,-2.2509508901530904,-6.542239486397529,0.795080144803257,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.11009951661183211,0.6038645935993374,1.2217636909650178,4.0166555812450495,1.3419300778113703,-0.11009951661183211
6423,-6.585944119403579,-9.87320747700728,-0.3015598855380397,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.007592523049724061,0.2923043489560445,0.906403849900682,1.9602178921415172,0.302096908624225,-0.007592523049724061
6424,-2.9031303332576748,-8.546360094446637,0.9740546052831651,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0574115089454728,0.7102675085071637,1.0234214870929206,5.131773839658836,2.4421094844829887,-0.0574115089454728
6425,-11.124351550903887,-6.655028228398531,-0.16351845907243412,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0014453964689065662,0.9855514341317914,1.6899373879865913,9.672782760501827,7.555866020793714,-0.0014453964689065662
6426,-4.234823285143256,-6.089741424795726,-0.5770376494254408,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.11081226836464932,0.5472322101445224,0.9673564212173081,3.5255932835244703,1.2907183652940122,-0.11081226836464932
6427,-11.530737735366554,-9.093206654503536,0.29203002970241765,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0003678586021611865,1.0109437131082732,1.7129166690823494,10.255190048803529,8.902612062955692,-0.0003678586021611865
6428,-10.116878256604528,-6.365038769041147,0.5614427776804312,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0025433789110236786,0.9856351341930778,1.6792314522909024,9.67464714185023,6.714261529237065,-0.0025433789110236786
6429,-6.442316052939443,-4.990260822016937,0.20933327739904084,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0074332054781126675,0.9615165087206967,1.7037662097157527,9.152010479142216,5.894785604390614,-0.0074332054781126675
6430,-9.256617898561235,-5.46234841928351,0.8943242185856208,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004739984868522377,1.1389333506877468,1.6617527217804002,13.769981306780554,18.182941093884008,-0.0004739984868522377
6431,-6.758096639602675,-7.84012001417824,0.5045860749882451,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.011439818187281951,0.9646758192332768,1.8317646017164875,9.218830271677266,6.070174548230123,-0.011439818187281951
6432,-4.547509674572947,-6.664540447276704,0.6762591511534526,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.021024985782318043,0.7667811201383098,2.108173860637337,5.844954303359095,2.4920157725756495,-0.021024985782318043
6433,-8.92765940895788,-8.007926460828022,-0.010671178133215387,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007992546324427875,0.9880295673512889,1.718610657261164,9.728134519681214,7.92674338488737,-0.0007992546324427875
6434,-8.017947678215211,-8.01146933264979,0.1856235860597617,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005978408215984316,0.9450922393323573,1.6844067795643345,8.81236017892329,5.498147748309667,-0.0005978408215984316
6435,-6.0235345623747465,-5.163593816789768,-0.5884410343326012,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010086707756107717,0.8127979598844824,1.7520301899274022,6.498273108875554,3.405517779348506,-0.010086707756107717
6436,-6.268627259720078,-9.187523828774545,-0.06533074916529968,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001101677025093999,0.9613645870971755,1.6544558801767937,9.148809551685902,6.418478928222407,-0.001101677025093999
6437,-9.353202864236431,-4.908794042145566,-0.49006545969738546,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0024518535111827636,1.2972018839547177,1.7754336554258605,19.824483626476784,21.798376557287508,-0.0024518535111827636
6438,-3.923741333076258,-8.790220958466891,0.9584487869560694,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.052431037745338624,0.3501251310352194,1.1637872916089513,2.239366262708522,0.4002262559851986,-0.052431037745338624
6439,-3.7156894723135068,-8.587796544833457,-0.08708390344764905,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.32638564622886584,-0.0649177286051514,-0.1257664668798455,0.8611568716109788,0.05978496246247035,-0.32638564622886584
6440,-10.76610021873156,-4.318188581270543,-0.1659889326397299,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006794347079156697,0.9629600256982865,1.8576922930557611,9.182480731557275,6.207287735850828,-0.006794347079156697
6441,-7.3985163640824725,-9.582459408381395,0.7237035350992087,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008310650870521951,0.9859870483183067,1.7845976861845474,9.682489803714763,5.980990494207146,-0.0008310650870521951
6442,-6.081813293763971,-6.792746450465187,-0.4333910491577817,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0030506765540740284,0.9995240289285547,1.696486124669424,9.989046364552815,6.54218698240414,-0.0030506765540740284
6443,-2.614849334751529,-4.780682683897656,-0.9828953804878487,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.11404464143728328,0.9796954143525902,1.733784347670633,9.543230517077122,6.105013915720076,-0.11404464143728328
6444,-7.256671009480144,-7.741660187917974,-0.637393245729928,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004675683981580956,0.8855137741672715,1.4876781136077004,7.682698218862169,4.2408602882079,-0.004675683981580956
6445,-2.737221401496752,-8.704911081196583,-0.8268945837027749,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.06812339482050266,0.6915587057302363,1.2696902694220995,4.915398195739793,2.4847850816555894,-0.06812339482050266
6446,-3.3491046642739306,-4.254581538328878,0.7537337054754543,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.08755006831869636,0.9512704962130824,1.6649532444150381,8.93862043916407,5.476796497862212,-0.08755006831869636
6447,-7.816378252221479,-4.585785070228284,0.20823829574710429,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005187775666661551,1.3043389897008413,1.8561121924628121,20.15296681228295,33.50068884313665,-0.005187775666661551
6448,-3.0238229426786134,-4.230947862281983,0.18840567170159117,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.5750751126117659,0.8610189144962328,1.3776512760567745,7.261375816625967,3.762339902658264,-0.5750751126117659
6449,-6.987791903582854,-4.798848806154877,0.6875194902655304,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.026936297966782142,1.1506647921262763,1.776214833599643,14.147014287151059,12.769171587331254,-0.026936297966782142
6450,-6.8076733507838,-4.340747100274719,0.8308208456567272,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0175175988545248,1.0206205898131582,1.717992212000302,10.486259233442912,9.783388428602962,-0.0175175988545248
6451,-10.190580017928683,-8.287413883147451,0.8427254060747909,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0002680473261779686,0.9782904666451032,1.6790592526149801,9.512407937779876,6.772161135861542,-0.0002680473261779686
6452,-3.2943190420602324,-5.657700269325401,-0.9070202103916037,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.28137136971482457,0.7719722671687349,1.338619572773814,5.915238599096983,2.687526609054588,-0.28137136971482457
6453,-10.265696253058117,-6.755492791432686,0.7490991370936007,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.007766002302478704,0.9925785980810999,1.7892973648963735,9.830567693066492,6.609366903280374,-0.007766002302478704
6454,-10.03972897028937,-7.107990660726576,0.9469141674570836,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00017689677358481804,1.1779998582184072,1.7186459023720841,15.066065743335786,17.99075117036922,-0.00017689677358481804
6455,-9.296825967014785,-5.60854441946406,0.17824691875401455,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001475397817602199,1.022066621384347,1.736729269157702,10.521232586322343,8.741744261772174,-0.001475397817602199
6456,-8.259567274461924,-4.664470927299439,-0.9415073348984854,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005603609426225202,1.06958414431818,1.7145557997547403,11.737730783531926,8.32473437753439,-0.005603609426225202
6457,-7.1203613965246895,-5.751096880474171,-0.0816087446072905,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.06677158854490407,1.0057904213928215,1.7523116823122646,10.134222179456927,8.569672650955894,-0.06677158854490407
6458,-6.6828266844621815,-7.125208741971487,0.7347684257730036,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00529103964970214,0.9638997543403218,1.7506845478082929,9.202371342712597,6.0611917682955125,-0.00529103964970214
6459,-2.2341606144090065,-4.151775322553209,0.03516757725045716,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.21926197167721492,0.8760074974983681,1.9133815108406709,7.516358698682318,4.023106703618571,-0.21926197167721492
6460,-7.329738603917717,-9.225130605897467,-0.22272304111607166,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001017237669178716,0.91261407932888,1.5681082986508121,8.177378109454787,4.886751347540821,-0.001017237669178716
6461,-8.391536593822202,-4.862302206739664,-0.25552177895688666,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006761668808345473,0.9849878348587205,1.7154707691000322,9.66023819053938,6.545030127362953,-0.006761668808345473
6462,-6.7270688695275975,-6.8167157637894755,0.9917133757522676,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02304158306719046,0.9717365776635888,1.826944261314649,9.369934989243735,5.876814899323101,-0.02304158306719046
6463,-3.6090619608170584,-8.684647734458036,-0.7504788714977987,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03152722851529393,0.6790694935558479,1.205648848072555,4.776056915350414,2.154402837201826,-0.03152722851529393
6464,-7.066913974484915,-8.22895283866476,-0.7016753278597068,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002935109889063868,0.9581808112622556,1.7606836037102087,9.081985647996035,5.94126870445394,-0.002935109889063868
6465,-8.185463677665101,-8.648177601373176,-0.49760033447350827,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004608218222138486,0.8696364973816016,1.5580066470719705,7.406900274032758,3.9120674023817408,-0.004608218222138486
6466,-3.4017522306092705,-4.3404193534772535,-0.19562086362235986,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.3109288450347004,0.9923849036998341,1.5344152782789713,9.82618425912637,8.022531432918173,-0.3109288450347004
6467,-2.5584716481706558,-6.335185996810653,0.39246973527150586,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.19462356580447318,0.6757036681116539,1.1382280898620976,4.739185063884741,2.157460177027433,-0.19462356580447318
6468,-7.534864368031003,-9.107041294439886,-0.4582075990888327,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007895513633632135,0.8902780214142747,1.7477666992212864,7.767442042577488,2.7588687860977004,-0.0007895513633632135
6469,-7.631422628268444,-4.121321939805901,-0.3664345350506849,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005524669244145476,1.0930851208616248,1.7100826147556116,12.390394120131626,10.083044276289707,-0.005524669244145476
6470,-7.554090965960455,-9.137584255487004,0.13112266281834195,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000605820601364166,0.7941808899525606,1.6753850034168125,6.225595362535843,2.1130083122830743,-0.000605820601364166
6471,-10.758818512703959,-4.445289214341594,0.037471417462926926,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0037521858312838303,1.0854284520201785,1.7033051279484308,12.17386417618879,14.346380780395195,-0.0037521858312838303
6472,-8.406580729380789,-6.834937982774057,0.2880574678814183,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0015900497833602114,1.0295131638852082,1.7525399880639894,10.703188248170532,9.168502600316753,-0.0015900497833602114
6473,-7.170498482533502,-7.11909764938294,-0.4627270375086513,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00489875659955087,0.9467924811922707,1.6724219922141832,8.84692776322099,5.3579420577786925,-0.00489875659955087
6474,-8.36871164401633,-5.066649727862118,0.8507871285168769,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0029152177478546674,1.052587888167427,1.7393882645553027,11.28724334342323,10.091286383444775,-0.0029152177478546674
6475,-6.1460688727418535,-4.498966237768569,0.8587131593402371,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008644478489795377,1.0653234723529392,1.7673306363771872,11.623140092804698,10.86301003108722,-0.008644478489795377
6476,-4.365798887276274,-9.193562335169421,-0.8335116452421637,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0710632521954388,0.1913304743780018,0.5890770018632411,1.5535687412351509,0.11806976683877705,-0.0710632521954388
6477,-7.9707661412493485,-9.04296482903305,0.8549601174156185,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0010948372174086724,1.006047918303061,1.8401265529618074,10.140232628051518,6.625272025671784,-0.0010948372174086724
6478,-7.870333277691607,-4.916394469847948,-0.6182369138578745,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.009316106228686512,0.9887259457757755,1.6981565244071315,9.743745809952506,7.348147649844321,-0.009316106228686512
6479,-9.645402688888502,-5.786116778290819,-0.7194649648661621,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001850974664817827,1.072180957841008,1.7347890575782154,11.808125433019734,9.805793085322277,-0.001850974664817827
6480,-6.280396291117875,-4.9992668683013655,0.024294939447424557,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.014409457560699933,0.967836134859915,1.7390454167058729,9.286159414053113,5.815440945832872,-0.014409457560699933
6481,-7.687597708079485,-7.752755867710739,-0.5027346419588133,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00580838927449643,0.9257798726497881,1.623640526641069,8.429074117719637,4.798633310990006,-0.00580838927449643
6482,-9.215726128017831,-9.942060861969173,-0.987566352435963,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0003727493460161528,0.9220405606675312,1.89025551562125,8.356810625084886,4.722832032643576,-0.0003727493460161528
6483,-5.248025346766163,-9.495416480140586,-0.5469315596618802,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.011965404700797502,0.8179043813054101,1.2186278153884702,6.575130566492643,3.1702909266415267,-0.011965404700797502
6484,-2.9881616998917693,-8.123334999779669,0.3450537083744982,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.2543036883935906,0.19426297858042438,0.3648379488957855,1.5640944629422802,0.23254654184737036,-0.2543036883935906
6485,-5.199665562922469,-5.854900906201597,0.6616964479901017,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01568842399875766,0.9611400713363716,1.7305236769250594,9.144081144635322,6.1114030162526705,-0.01568842399875766
6486,-5.2773912802497644,-5.6251676949953655,0.2251691414296919,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010353896819465316,0.9320516611632897,1.3754608315121177,8.55168432732274,4.860431461073745,-0.010353896819465316
6487,-3.421456288221952,-6.413390704274326,0.3744302970032618,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.10326838833800127,0.8924254820138281,1.4223082238099058,7.805944911181012,4.132971098867943,-0.10326838833800127
6488,-5.648845772984151,-9.215760281967325,-0.25247741086555586,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001969343813104112,0.49179972127133087,1.0969097175505966,3.1031282231760065,0.6911773031855191,-0.001969343813104112
6489,-11.374277875465737,-9.887388925090113,-0.5067702878794685,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00011320232831834741,0.9774257297318144,1.697449351702965,9.493486337799773,6.344263463237511,-0.00011320232831834741
6490,-5.321197970573789,-4.4359328357388215,-0.36671283711075175,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.1314336542372693,1.0165845927374006,1.7706446266057603,10.389259467644136,7.74984922224091,-0.1314336542372693
6491,-2.729679096904288,-8.968869751757646,-0.9023049381030392,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0635118363403454,0.19491493868129975,0.5793925765312267,1.5664442348447056,0.32972111365091483,-0.0635118363403454
6492,-5.845100559833147,-7.841671969424215,-0.3228381416014243,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004974204376694529,0.9363184193713843,1.6740236430811861,8.636115050316038,5.371832950867988,-0.004974204376694529
6493,-6.688335002414928,-7.223198394457347,-0.9736980436282621,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004560689639573844,0.930924036070558,1.8013257533957718,8.529509084156734,5.019536106287352,-0.004560689639573844
6494,-9.973780088599474,-6.831786766561461,-0.5084411895750329,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001627662485089157,0.9448686772904855,1.7007783923392132,8.807825002154534,6.5539749425900045,-0.001627662485089157
6495,-8.271861277131151,-6.95421920009046,-0.9209565203227046,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004682964164199955,1.0769994672120438,1.7314758447903698,11.939866396929757,10.114510456948814,-0.0004682964164199955
6496,-11.159307004742825,-4.764011215011195,-0.7280016489750281,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008775436248301687,1.3546816934427108,1.851110623497406,22.629850946359046,58.469912768401464,-0.0008775436248301687
6497,-6.552413408988861,-7.843229068442442,0.2693908636447253,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002125971370008314,0.9492151274426511,1.7115584147009537,8.89641692068189,5.413428556764036,-0.002125971370008314
6498,-6.212851701068837,-4.574739097527606,0.7543879175949051,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.719924096729248,1.0703230930488863,1.7705602117399244,11.757719442905902,11.72978270718325,-0.719924096729248
6499,-6.680629420469215,-7.499706392755459,-0.5828069002083396,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.009059924466417492,1.004247494304577,1.7488742685093732,10.098281996904937,7.330510827810274,-0.009059924466417492
6500,-4.143818612662,-6.871428100587911,-0.7767008089800075,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.012529863759859513,0.9926255653168767,1.7893905207039633,9.831630887689279,8.07924808589173,-0.012529863759859513
6501,-11.837298030277367,-6.544871646701782,0.1380518152130592,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004281646955890682,1.2875417365990587,1.8134392717125805,19.388389534377374,31.205711352493058,-0.0004281646955890682
6502,-6.731406928320566,-7.935793255908718,-0.33738864840025806,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005875022086770553,0.9763918891523583,1.7710623618224013,9.470913915048941,5.9326103612956445,-0.005875022086770553
6503,-11.645087285750892,-6.744968859195859,-0.9238787794136848,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004568635730241545,1.2373089195549756,1.5705869434310817,17.270659406010076,17.58511202933068,-0.0004568635730241545
6504,-7.613351426716423,-7.514585283595941,-0.7084319626986637,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0067891797543165175,0.9229866058046627,1.5729016666833329,8.37503452054695,5.03566564433024,-0.0067891797543165175
6505,-11.215114175453477,-8.984492782405813,-0.41453927052167194,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00014295630975785952,1.1381794977293629,1.5873596814547983,13.746099960226184,9.25651297871321,-0.00014295630975785952
6506,-11.538047769309824,-9.156306640869767,0.28857955163895377,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-4.158187715225268e-05,0.748631069823863,1.338023082211847,5.605715720142547,0.7732818935553866,-4.158187715225268e-05
6507,-4.649765295793548,-9.217187872664944,0.05808956772975149,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.035611492888592014,0.5897401943278455,0.7829344068734456,3.888124781921146,1.2194681005095465,-0.035611492888592014
6508,-3.846671172791794,-6.161890039879681,0.017384050795486994,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.054032389646759695,1.0245876800460307,1.8266115025907452,10.582485450410145,6.501239001541682,-0.054032389646759695
6509,-10.349520214713486,-5.00066878580919,-0.698364384461216,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007816374204614744,0.9987479347829686,1.6717020413431538,9.971211651111409,6.755327472354035,-0.0007816374204614744
6510,-4.915399719684424,-7.672765806015515,0.7125959110362405,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.014379296245902357,0.914349496337016,1.4622964428772187,8.210119838861193,4.65282147363361,-0.014379296245902357
6511,-3.3390549914494105,-8.858909232865306,0.9199486631836207,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03438514829024832,0.7526181173695772,0.7127067984187249,5.657416039062223,2.9210989407411936,-0.03438514829024832
6512,-4.9059290605983765,-7.559056388357305,0.3106737702372908,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005379288588721277,0.8614728790720042,1.471662842194928,7.268970043548572,4.161787046206025,-0.005379288588721277
6513,-10.61889815901492,-9.4456534723978,-0.7975111819699363,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004053585251406197,0.9715702207656393,1.66957217657942,9.366346514416371,6.538921782241668,-0.0004053585251406197
6514,-10.964335134667676,-4.788863908835424,-0.7970421617246751,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0012790998881320437,1.4690959966979753,1.9237124754539132,29.450725423584057,78.9067073068282,-0.0012790998881320437
6515,-3.050904855687955,-4.203971124794604,-0.8624609249537964,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04618400520435119,1.0496951929979927,1.7521902779208416,11.212312485957911,10.038082130554919,-0.04618400520435119
6516,-11.001721027575888,-8.468805848507014,0.839248563593338,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00031238926751106256,1.0344837859789886,1.724768198651391,10.826392949407849,9.681682754538956,-0.00031238926751106256
6517,-5.632169637776975,-7.823982767131998,0.8795766364840898,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.022312401016739453,0.7511399482127757,1.3576015369726326,5.638193131955568,2.426606754978124,-0.022312401016739453
6518,-2.2899807119104825,-9.084356983366106,0.784417181169214,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.09917803906279182,0.8857212792977172,0.87063776833824,7.68636987548223,2.29722848602808,-0.09917803906279182
6519,-3.856925196408442,-5.544363759715681,-0.8886444071346059,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03493077041568706,0.9705784941717387,1.6070299462053235,9.344982537509422,6.358797477459079,-0.03493077041568706
6520,-4.163297393229576,-9.223331997352789,0.782815581294358,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01722613098496683,0.18451312842695813,0.7136366668601832,1.529371977595234,-0.10038677313404853,-0.01722613098496683
6521,-5.5538685822493585,-7.784961454761343,0.7710591274875376,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0050425461030155815,0.9332928916404071,1.6486719218585686,8.57616033290663,5.2109664597163015,-0.0050425461030155815
6522,-6.564612007869049,-9.741381275508603,0.25503931915788325,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008857231680456793,0.6896389875414312,2.30499017077131,4.893718540646026,1.9978605560793987,-0.0008857231680456793
6523,-11.512198680387053,-5.520333807788871,-0.2661210642211089,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0008329018656199964,1.1608245594004873,1.7563883783543728,14.4818671585312,19.148323446342665,-0.0008329018656199964
6524,-10.104394039038429,-9.488912331023618,-0.279038910490113,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00018544799996233265,1.0076418771509217,1.7005138034528746,10.177517953220006,6.7264724396554625,-0.00018544799996233265
6525,-6.146588595433725,-8.497349958378706,0.8533215237774197,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004716770025459843,1.0237887350390809,1.6870564860851305,10.563035394931443,6.233257964017235,-0.004716770025459843
6526,-11.362073888053425,-8.396229344073843,0.38781166648899545,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00024635644893865224,1.1020738257840137,1.715183194985833,12.649513584666082,12.431283074973464,-0.00024635644893865224
6527,-8.135375749298156,-4.056434405498006,0.2917712984453136,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01867988656701855,1.06704327593026,1.675332611641226,11.66925891362424,11.438146333976679,-0.01867988656701855
6528,-11.89946019026571,-8.234713470123404,0.8709344867620323,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00030504944029934933,1.0911824783061927,1.6394328327401935,12.336230580044528,12.061690047355647,-0.00030504944029934933
6529,-3.1409116451282824,-6.931392873166291,0.10794173848002564,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01948186295026271,0.6366610134888738,2.0333012769760246,4.331726355385377,1.2674979394619392,-0.01948186295026271
6530,-3.2232377131080785,-9.679298688698386,-0.18765059942672602,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.013897637916570322,0.7623925122251031,1.1555430192349692,5.7861876262765755,2.47964084421454,-0.013897637916570322
6531,-2.0848483659770523,-9.457462714891975,-0.5268784738583616,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.1450451109015618,0.04244153598065635,0.23396207134539174,1.1026597855844587,0.09825671995365104,-0.1450451109015618
6532,-7.641037191454047,-7.282654520088499,-0.6128617279379158,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005556574455364451,1.0125046137725373,1.827846164498124,10.292114610712071,6.497518159200189,-0.005556574455364451
6533,-2.062270766586238,-5.196630367557729,-0.6810554618554503,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-1.683123235069754,-1.4004696462119166,0.42097230466701396,0.039767689000803005,-0.6620476828013959,-1.683123235069754
6534,-11.026910499430809,-5.704644166150946,-0.6142416676921707,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0009620898424537289,1.0778815664328536,1.7431553024815116,11.964142206308942,10.522913434192091,-0.0009620898424537289
6535,-8.535598932754267,-9.975709437910838,-0.5210485278438366,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007457163856518353,0.9050869301212499,1.5356486698650016,8.036869752873637,5.205355711623594,-0.0007457163856518353
